fecha,mes,anio,linea,tipo_pago,afluencia
2022-03-04,Marzo,2022,Línea 1 Nochebús,Boleto,516
2022-03-04,Marzo,2022,Línea 1 Nochebús,Prepago,256
2022-03-04,Marzo,2022,Línea 1 Nochebús,Gratuidad,0
2022-03-04,Marzo,2022,Línea 2,Boleto,10775
2022-03-04,Marzo,2022,Línea 2,Prepago,5260
2022-03-04,Marzo,2022,Línea 2,Gratuidad,7636
2022-03-04,Marzo,2022,Línea 3,Boleto,6059
2022-03-04,Marzo,2022,Línea 3,Prepago,3410
2022-03-04,Marzo,2022,Línea 3,Gratuidad,4900
2022-03-04,Marzo,2022,Línea 4,Boleto,9652
2022-03-04,Marzo,2022,Línea 4,Prepago,0
2022-03-04,Marzo,2022,Línea 4,Gratuidad,3386
2022-03-04,Marzo,2022,Línea 5,Boleto,3761
2022-03-04,Marzo,2022,Línea 5,Prepago,0
2022-03-04,Marzo,2022,Línea 5,Gratuidad,1361
2022-03-04,Marzo,2022,Línea 6,Boleto,6489
2022-03-04,Marzo,2022,Línea 6,Prepago,0
2022-03-04,Marzo,2022,Línea 6,Gratuidad,2061
2022-03-04,Marzo,2022,Línea 7,Boleto,17508
2022-03-04,Marzo,2022,Línea 7,Prepago,2150
2022-03-04,Marzo,2022,Línea 7,Gratuidad,5260
2022-03-04,Marzo,2022,Línea 8,Boleto,876
2022-03-04,Marzo,2022,Línea 8,Prepago,728
2022-03-04,Marzo,2022,Línea 8,Gratuidad,58
2022-03-04,Marzo,2022,Línea 9,Boleto,4805
2022-03-04,Marzo,2022,Línea 9,Prepago,2023
2022-03-04,Marzo,2022,Línea 9,Gratuidad,3964
2022-03-04,Marzo,2022,Línea 10,Boleto,0
2022-03-04,Marzo,2022,Línea 10,Prepago,0
2022-03-04,Marzo,2022,Línea 10,Gratuidad,0
2022-03-05,Marzo,2022,Línea 1,Boleto,35248
2022-03-05,Marzo,2022,Línea 1,Prepago,15264
2022-03-05,Marzo,2022,Línea 1,Gratuidad,21025
2022-03-05,Marzo,2022,Línea 1 Nochebús,Boleto,789
2022-03-05,Marzo,2022,Línea 1 Nochebús,Prepago,304
2022-03-05,Marzo,2022,Línea 1 Nochebús,Gratuidad,0
2022-03-05,Marzo,2022,Línea 2,Boleto,8037
2022-03-05,Marzo,2022,Línea 2,Prepago,3512
2022-03-05,Marzo,2022,Línea 2,Gratuidad,5500
2022-03-05,Marzo,2022,Línea 3,Boleto,6027
2022-03-05,Marzo,2022,Línea 3,Prepago,2838
2022-03-05,Marzo,2022,Línea 3,Gratuidad,4587
2022-03-05,Marzo,2022,Línea 4,Boleto,5822
2022-03-05,Marzo,2022,Línea 4,Prepago,43
2022-03-05,Marzo,2022,Línea 4,Gratuidad,2057
2022-03-05,Marzo,2022,Línea 5,Boleto,4662
2022-03-05,Marzo,2022,Línea 5,Prepago,0
2022-03-05,Marzo,2022,Línea 5,Gratuidad,1688
2022-03-05,Marzo,2022,Línea 6,Boleto,3378
2022-03-05,Marzo,2022,Línea 6,Prepago,0
2022-03-05,Marzo,2022,Línea 6,Gratuidad,1073
2022-03-05,Marzo,2022,Línea 7,Boleto,15787
2022-03-05,Marzo,2022,Línea 7,Prepago,1757
2022-03-05,Marzo,2022,Línea 7,Gratuidad,4695
2022-03-05,Marzo,2022,Línea 8,Boleto,0
2022-03-05,Marzo,2022,Línea 8,Prepago,0
2022-03-05,Marzo,2022,Línea 8,Gratuidad,0
2022-03-05,Marzo,2022,Línea 9,Boleto,3047
2022-03-05,Marzo,2022,Línea 9,Prepago,1202
2022-03-05,Marzo,2022,Línea 9,Gratuidad,2466
2022-03-05,Marzo,2022,Línea 10,Boleto,0
2022-03-05,Marzo,2022,Línea 10,Prepago,0
2022-03-05,Marzo,2022,Línea 10,Gratuidad,0
2022-03-06,Marzo,2022,Línea 1,Boleto,24738
2022-03-06,Marzo,2022,Línea 1,Prepago,9718
2022-03-06,Marzo,2022,Línea 1,Gratuidad,14342
2022-03-06,Marzo,2022,Línea 1 Nochebús,Boleto,732
2022-03-06,Marzo,2022,Línea 1 Nochebús,Prepago,344
2022-03-06,Marzo,2022,Línea 1 Nochebús,Gratuidad,0
2022-03-06,Marzo,2022,Línea 2,Boleto,6028
2022-03-06,Marzo,2022,Línea 2,Prepago,2256
2022-03-06,Marzo,2022,Línea 2,Gratuidad,3945
2022-03-06,Marzo,2022,Línea 3,Boleto,5631
2022-03-06,Marzo,2022,Línea 3,Prepago,2070
2022-03-06,Marzo,2022,Línea 3,Gratuidad,3985
2022-03-06,Marzo,2022,Línea 4,Boleto,6817
2022-03-06,Marzo,2022,Línea 4,Prepago,0
2022-03-06,Marzo,2022,Línea 4,Gratuidad,2391
2022-03-06,Marzo,2022,Línea 5,Boleto,3416
2022-03-06,Marzo,2022,Línea 5,Prepago,0
2022-03-06,Marzo,2022,Línea 5,Gratuidad,1237
2022-03-06,Marzo,2022,Línea 6,Boleto,2320
2022-03-06,Marzo,2022,Línea 6,Prepago,0
2022-03-06,Marzo,2022,Línea 6,Gratuidad,737
2022-03-06,Marzo,2022,Línea 7,Boleto,13693
2022-03-06,Marzo,2022,Línea 7,Prepago,1486
2022-03-06,Marzo,2022,Línea 7,Gratuidad,4062
2022-03-06,Marzo,2022,Línea 8,Boleto,0
2022-03-06,Marzo,2022,Línea 8,Prepago,0
2022-03-06,Marzo,2022,Línea 8,Gratuidad,0
2022-03-06,Marzo,2022,Línea 9,Boleto,3048
2022-03-06,Marzo,2022,Línea 9,Prepago,910
2022-03-06,Marzo,2022,Línea 9,Gratuidad,2298
2022-03-06,Marzo,2022,Línea 10,Boleto,0
2022-03-06,Marzo,2022,Línea 10,Prepago,0
2022-03-06,Marzo,2022,Línea 10,Gratuidad,0
2022-03-07,Marzo,2022,Línea 1,Boleto,36053
2022-03-07,Marzo,2022,Línea 1,Prepago,16290
2022-03-07,Marzo,2022,Línea 1,Gratuidad,21787
2022-03-07,Marzo,2022,Línea 1 Nochebús,Boleto,419
2022-03-07,Marzo,2022,Línea 1 Nochebús,Prepago,185
2022-03-07,Marzo,2022,Línea 1 Nochebús,Gratuidad,0
2022-03-07,Marzo,2022,Línea 2,Boleto,10454
2022-03-07,Marzo,2022,Línea 2,Prepago,4992
2022-03-07,Marzo,2022,Línea 2,Gratuidad,7356
2022-03-07,Marzo,2022,Línea 3,Boleto,6696
2022-03-07,Marzo,2022,Línea 3,Prepago,3500
2022-03-07,Marzo,2022,Línea 3,Gratuidad,5276
2022-03-07,Marzo,2022,Línea 4,Boleto,9307
2022-03-07,Marzo,2022,Línea 4,Prepago,0
2022-03-07,Marzo,2022,Línea 4,Gratuidad,3265
2022-03-07,Marzo,2022,Línea 5,Boleto,5917
2022-03-07,Marzo,2022,Línea 5,Prepago,0
2022-03-07,Marzo,2022,Línea 5,Gratuidad,2142
2022-03-07,Marzo,2022,Línea 6,Boleto,5482
2022-03-07,Marzo,2022,Línea 6,Prepago,0
2022-03-07,Marzo,2022,Línea 6,Gratuidad,1742
2022-03-07,Marzo,2022,Línea 7,Boleto,17287
2022-03-07,Marzo,2022,Línea 7,Prepago,2045
2022-03-07,Marzo,2022,Línea 7,Gratuidad,5173
2022-03-07,Marzo,2022,Línea 8,Boleto,1957
2022-03-07,Marzo,2022,Línea 8,Prepago,1471
2022-03-07,Marzo,2022,Línea 8,Gratuidad,124
2022-03-07,Marzo,2022,Línea 9,Boleto,4983
2022-03-07,Marzo,2022,Línea 9,Prepago,2107
2022-03-07,Marzo,2022,Línea 9,Gratuidad,4116
2022-03-07,Marzo,2022,Línea 10,Boleto,0
2022-03-07,Marzo,2022,Línea 10,Prepago,0
2022-03-07,Marzo,2022,Línea 10,Gratuidad,0
2022-03-08,Marzo,2022,Línea 1,Boleto,28108
2022-03-08,Marzo,2022,Línea 1,Prepago,13513
2022-03-08,Marzo,2022,Línea 1,Gratuidad,17324
2022-03-08,Marzo,2022,Línea 1 Nochebús,Boleto,321
2022-03-08,Marzo,2022,Línea 1 Nochebús,Prepago,147
2022-03-08,Marzo,2022,Línea 1 Nochebús,Gratuidad,0
2022-03-08,Marzo,2022,Línea 2,Boleto,10368
2022-03-08,Marzo,2022,Línea 2,Prepago,5049
2022-03-08,Marzo,2022,Línea 2,Gratuidad,7342
2022-03-08,Marzo,2022,Línea 3,Boleto,6931
2022-03-08,Marzo,2022,Línea 3,Prepago,3568
2022-03-08,Marzo,2022,Línea 3,Gratuidad,5432
2022-03-08,Marzo,2022,Línea 4,Boleto,10297
2022-03-08,Marzo,2022,Línea 4,Prepago,0
2022-03-08,Marzo,2022,Línea 4,Gratuidad,3612
2022-03-08,Marzo,2022,Línea 5,Boleto,4658
2022-03-08,Marzo,2022,Línea 5,Prepago,0
2022-03-08,Marzo,2022,Línea 5,Gratuidad,1686
2022-03-08,Marzo,2022,Línea 6,Boleto,4653
2022-03-08,Marzo,2022,Línea 6,Prepago,0
2022-03-08,Marzo,2022,Línea 6,Gratuidad,1478
2022-03-08,Marzo,2022,Línea 7,Boleto,16125
2022-03-08,Marzo,2022,Línea 7,Prepago,1861
2022-03-08,Marzo,2022,Línea 7,Gratuidad,4813
2022-03-08,Marzo,2022,Línea 8,Boleto,2007
2022-03-08,Marzo,2022,Línea 8,Prepago,1143
2022-03-08,Marzo,2022,Línea 8,Gratuidad,114
2022-03-08,Marzo,2022,Línea 9,Boleto,4687
2022-03-08,Marzo,2022,Línea 9,Prepago,1840
2022-03-08,Marzo,2022,Línea 9,Gratuidad,3789
2022-03-08,Marzo,2022,Línea 10,Boleto,0
2022-03-08,Marzo,2022,Línea 10,Prepago,0
2022-03-08,Marzo,2022,Línea 10,Gratuidad,0
2022-03-09,Marzo,2022,Línea 1,Boleto,37396
2022-03-09,Marzo,2022,Línea 1,Prepago,17433
2022-03-09,Marzo,2022,Línea 1,Gratuidad,22822
2022-03-09,Marzo,2022,Línea 1 Nochebús,Boleto,309
2022-03-09,Marzo,2022,Línea 1 Nochebús,Prepago,131
2022-03-09,Marzo,2022,Línea 1 Nochebús,Gratuidad,0
2022-03-09,Marzo,2022,Línea 2,Boleto,10776
2022-03-09,Marzo,2022,Línea 2,Prepago,5308
2022-03-09,Marzo,2022,Línea 2,Gratuidad,7660
2022-03-09,Marzo,2022,Línea 3,Boleto,5633
2022-03-09,Marzo,2022,Línea 3,Prepago,3318
2022-03-09,Marzo,2022,Línea 3,Gratuidad,4632
2022-03-09,Marzo,2022,Línea 4,Boleto,11140
2022-03-09,Marzo,2022,Línea 4,Prepago,0
2022-03-09,Marzo,2022,Línea 4,Gratuidad,3908
2022-03-09,Marzo,2022,Línea 5,Boleto,6238
2022-03-09,Marzo,2022,Línea 5,Prepago,0
2022-03-09,Marzo,2022,Línea 5,Gratuidad,2258
2022-03-09,Marzo,2022,Línea 6,Boleto,2773
2022-03-09,Marzo,2022,Línea 6,Prepago,0
2022-03-09,Marzo,2022,Línea 6,Gratuidad,881
2022-03-09,Marzo,2022,Línea 7,Boleto,17606
2022-03-09,Marzo,2022,Línea 7,Prepago,2300
2022-03-09,Marzo,2022,Línea 7,Gratuidad,5327
2022-03-09,Marzo,2022,Línea 8,Boleto,2403
2022-03-09,Marzo,2022,Línea 8,Prepago,1310
2022-03-09,Marzo,2022,Línea 8,Gratuidad,134
2022-03-09,Marzo,2022,Línea 9,Boleto,4841
2022-03-09,Marzo,2022,Línea 9,Prepago,2030
2022-03-09,Marzo,2022,Línea 9,Gratuidad,3989
2022-03-09,Marzo,2022,Línea 10,Boleto,0
2022-03-09,Marzo,2022,Línea 10,Prepago,0
2022-03-09,Marzo,2022,Línea 10,Gratuidad,0
2022-03-10,Marzo,2022,Línea 1,Boleto,37960
2022-03-10,Marzo,2022,Línea 1,Prepago,18107
2022-03-10,Marzo,2022,Línea 1,Gratuidad,23337
2022-03-10,Marzo,2022,Línea 1 Nochebús,Boleto,395
2022-03-10,Marzo,2022,Línea 1 Nochebús,Prepago,146
2022-03-10,Marzo,2022,Línea 1 Nochebús,Gratuidad,0
2022-03-10,Marzo,2022,Línea 2,Boleto,10581
2022-03-10,Marzo,2022,Línea 2,Prepago,4953
2022-03-10,Marzo,2022,Línea 2,Gratuidad,7398
2022-03-10,Marzo,2022,Línea 3,Boleto,6402
2022-03-10,Marzo,2022,Línea 3,Prepago,3668
2022-03-10,Marzo,2022,Línea 3,Gratuidad,5211
2022-03-10,Marzo,2022,Línea 4,Boleto,11954
2022-03-10,Marzo,2022,Línea 4,Prepago,8
2022-03-10,Marzo,2022,Línea 4,Gratuidad,4196
2022-03-10,Marzo,2022,Línea 5,Boleto,5407
2022-03-10,Marzo,2022,Línea 5,Prepago,0
2022-03-10,Marzo,2022,Línea 5,Gratuidad,1958
2022-03-10,Marzo,2022,Línea 6,Boleto,7159
2022-03-10,Marzo,2022,Línea 6,Prepago,0
2022-03-10,Marzo,2022,Línea 6,Gratuidad,2274
2022-03-10,Marzo,2022,Línea 7,Boleto,18247
2022-03-10,Marzo,2022,Línea 7,Prepago,2370
2022-03-10,Marzo,2022,Línea 7,Gratuidad,5517
2022-03-10,Marzo,2022,Línea 8,Boleto,2010
2022-03-10,Marzo,2022,Línea 8,Prepago,1674
2022-03-10,Marzo,2022,Línea 8,Gratuidad,133
2022-03-10,Marzo,2022,Línea 9,Boleto,4924
2022-03-10,Marzo,2022,Línea 9,Prepago,2325
2022-03-10,Marzo,2022,Línea 9,Gratuidad,4209
2022-03-10,Marzo,2022,Línea 10,Boleto,0
2022-03-10,Marzo,2022,Línea 10,Prepago,0
2022-03-10,Marzo,2022,Línea 10,Gratuidad,0
2022-03-11,Marzo,2022,Línea 1,Boleto,39019
2022-03-11,Marzo,2022,Línea 1,Prepago,19127
2022-03-11,Marzo,2022,Línea 1,Gratuidad,24202
2022-03-11,Marzo,2022,Línea 1 Nochebús,Boleto,526
2022-03-11,Marzo,2022,Línea 1 Nochebús,Prepago,231
2022-03-11,Marzo,2022,Línea 1 Nochebús,Gratuidad,0
2022-03-11,Marzo,2022,Línea 2,Boleto,10520
2022-03-11,Marzo,2022,Línea 2,Prepago,4969
2022-03-11,Marzo,2022,Línea 2,Gratuidad,7376
2022-03-11,Marzo,2022,Línea 3,Boleto,6462
2022-03-11,Marzo,2022,Línea 3,Prepago,3432
2022-03-11,Marzo,2022,Línea 3,Gratuidad,5120
2022-03-11,Marzo,2022,Línea 4,Boleto,6026
2022-03-11,Marzo,2022,Línea 4,Prepago,0
2022-03-11,Marzo,2022,Línea 4,Gratuidad,2114
2022-03-11,Marzo,2022,Línea 5,Boleto,5394
2022-03-11,Marzo,2022,Línea 5,Prepago,0
2022-03-11,Marzo,2022,Línea 5,Gratuidad,1953
2022-03-11,Marzo,2022,Línea 6,Boleto,4669
2022-03-11,Marzo,2022,Línea 6,Prepago,0
2022-03-11,Marzo,2022,Línea 6,Gratuidad,1483
2022-03-11,Marzo,2022,Línea 7,Boleto,18092
2022-03-11,Marzo,2022,Línea 7,Prepago,2284
2022-03-11,Marzo,2022,Línea 7,Gratuidad,5452
2022-03-11,Marzo,2022,Línea 8,Boleto,1636
2022-03-11,Marzo,2022,Línea 8,Prepago,1183
2022-03-11,Marzo,2022,Línea 8,Gratuidad,102
2022-03-11,Marzo,2022,Línea 9,Boleto,4851
2022-03-11,Marzo,2022,Línea 9,Prepago,2250
2022-03-11,Marzo,2022,Línea 9,Gratuidad,4122
2022-03-11,Marzo,2022,Línea 10,Boleto,0
2022-03-11,Marzo,2022,Línea 10,Prepago,0
2022-03-11,Marzo,2022,Línea 10,Gratuidad,0
2022-03-12,Marzo,2022,Línea 1,Boleto,34321
2022-03-12,Marzo,2022,Línea 1,Prepago,14693
2022-03-12,Marzo,2022,Línea 1,Gratuidad,20401
2022-03-12,Marzo,2022,Línea 1 Nochebús,Boleto,779
2022-03-12,Marzo,2022,Línea 1 Nochebús,Prepago,251
2022-03-12,Marzo,2022,Línea 1 Nochebús,Gratuidad,0
2022-03-12,Marzo,2022,Línea 2,Boleto,8044
2022-03-12,Marzo,2022,Línea 2,Prepago,3688
2022-03-12,Marzo,2022,Línea 2,Gratuidad,5587
2022-03-12,Marzo,2022,Línea 3,Boleto,6837
2022-03-12,Marzo,2022,Línea 3,Prepago,2892
2022-03-12,Marzo,2022,Línea 3,Gratuidad,5035
2022-03-12,Marzo,2022,Línea 4,Boleto,8160
2022-03-12,Marzo,2022,Línea 4,Prepago,0
2022-03-12,Marzo,2022,Línea 4,Gratuidad,2863
2022-03-12,Marzo,2022,Línea 5,Boleto,4269
2022-03-12,Marzo,2022,Línea 5,Prepago,0
2022-03-12,Marzo,2022,Línea 5,Gratuidad,1545
2022-03-12,Marzo,2022,Línea 6,Boleto,3815
2022-03-12,Marzo,2022,Línea 6,Prepago,0
2022-03-12,Marzo,2022,Línea 6,Gratuidad,1212
2022-03-12,Marzo,2022,Línea 7,Boleto,15851
2022-03-12,Marzo,2022,Línea 7,Prepago,1730
2022-03-12,Marzo,2022,Línea 7,Gratuidad,4705
2022-03-12,Marzo,2022,Línea 8,Boleto,0
2022-03-12,Marzo,2022,Línea 8,Prepago,0
2022-03-12,Marzo,2022,Línea 8,Gratuidad,0
2022-03-12,Marzo,2022,Línea 9,Boleto,3060
2022-03-12,Marzo,2022,Línea 9,Prepago,1370
2022-03-12,Marzo,2022,Línea 9,Gratuidad,2572
2022-03-12,Marzo,2022,Línea 10,Boleto,0
2022-03-12,Marzo,2022,Línea 10,Prepago,0
2022-03-12,Marzo,2022,Línea 10,Gratuidad,0
2022-03-13,Marzo,2022,Línea 1,Boleto,24818
2022-03-13,Marzo,2022,Línea 1,Prepago,10070
2022-03-13,Marzo,2022,Línea 1,Gratuidad,14521
2022-03-13,Marzo,2022,Línea 1 Nochebús,Boleto,846
2022-03-13,Marzo,2022,Línea 1 Nochebús,Prepago,255
2022-03-13,Marzo,2022,Línea 1 Nochebús,Gratuidad,0
2022-03-13,Marzo,2022,Línea 2,Boleto,5931
2022-03-13,Marzo,2022,Línea 2,Prepago,2462
2022-03-13,Marzo,2022,Línea 2,Gratuidad,3997
2022-03-13,Marzo,2022,Línea 3,Boleto,5934
2022-03-13,Marzo,2022,Línea 3,Prepago,2163
2022-03-13,Marzo,2022,Línea 3,Gratuidad,4190
2022-03-13,Marzo,2022,Línea 4,Boleto,6233
2022-03-13,Marzo,2022,Línea 4,Prepago,0
2022-03-13,Marzo,2022,Línea 4,Gratuidad,2186
2022-03-13,Marzo,2022,Línea 5,Boleto,4321
2022-03-13,Marzo,2022,Línea 5,Prepago,0
2022-03-13,Marzo,2022,Línea 5,Gratuidad,1564
2022-03-13,Marzo,2022,Línea 6,Boleto,3000
2022-03-13,Marzo,2022,Línea 6,Prepago,0
2022-03-13,Marzo,2022,Línea 6,Gratuidad,953
2022-03-13,Marzo,2022,Línea 7,Boleto,13493
2022-03-13,Marzo,2022,Línea 7,Prepago,1507
2022-03-13,Marzo,2022,Línea 7,Gratuidad,4014
2022-03-13,Marzo,2022,Línea 8,Boleto,517
2022-03-13,Marzo,2022,Línea 8,Prepago,0
2022-03-13,Marzo,2022,Línea 8,Gratuidad,19
2022-03-13,Marzo,2022,Línea 9,Boleto,3060
2022-03-13,Marzo,2022,Línea 9,Prepago,1052
2022-03-13,Marzo,2022,Línea 9,Gratuidad,2387
2022-03-13,Marzo,2022,Línea 10,Boleto,0
2022-03-13,Marzo,2022,Línea 10,Prepago,0
2022-03-13,Marzo,2022,Línea 10,Gratuidad,0
2022-03-14,Marzo,2022,Línea 1,Boleto,35807
2022-03-14,Marzo,2022,Línea 1,Prepago,16462
2022-03-14,Marzo,2022,Línea 1,Gratuidad,21756
2022-03-14,Marzo,2022,Línea 1 Nochebús,Boleto,468
2022-03-14,Marzo,2022,Línea 1 Nochebús,Prepago,229
2022-03-14,Marzo,2022,Línea 1 Nochebús,Gratuidad,0
2022-03-14,Marzo,2022,Línea 2,Boleto,10517
2022-03-14,Marzo,2022,Línea 2,Prepago,4906
2022-03-14,Marzo,2022,Línea 2,Gratuidad,7345
2022-03-14,Marzo,2022,Línea 3,Boleto,7391
2022-03-14,Marzo,2022,Línea 3,Prepago,3429
2022-03-14,Marzo,2022,Línea 3,Gratuidad,5599
2022-03-14,Marzo,2022,Línea 4,Boleto,9053
2022-03-14,Marzo,2022,Línea 4,Prepago,0
2022-03-14,Marzo,2022,Línea 4,Gratuidad,3176
2022-03-14,Marzo,2022,Línea 5,Boleto,6020
2022-03-14,Marzo,2022,Línea 5,Prepago,0
2022-03-14,Marzo,2022,Línea 5,Gratuidad,2179
2022-03-14,Marzo,2022,Línea 6,Boleto,4387
2022-03-14,Marzo,2022,Línea 6,Prepago,0
2022-03-14,Marzo,2022,Línea 6,Gratuidad,1394
2022-03-14,Marzo,2022,Línea 7,Boleto,18143
2022-03-14,Marzo,2022,Línea 7,Prepago,2155
2022-03-14,Marzo,2022,Línea 7,Gratuidad,5432
2022-03-14,Marzo,2022,Línea 8,Boleto,2631
2022-03-14,Marzo,2022,Línea 8,Prepago,1694
2022-03-14,Marzo,2022,Línea 8,Gratuidad,156
2022-03-14,Marzo,2022,Línea 9,Boleto,4246
2022-03-14,Marzo,2022,Línea 9,Prepago,1906
2022-03-14,Marzo,2022,Línea 9,Gratuidad,3572
2022-03-14,Marzo,2022,Línea 10,Boleto,0
2022-03-14,Marzo,2022,Línea 10,Prepago,0
2022-03-14,Marzo,2022,Línea 10,Gratuidad,0
2022-03-15,Marzo,2022,Línea 1,Boleto,37602
2022-03-15,Marzo,2022,Línea 1,Prepago,18407
2022-03-15,Marzo,2022,Línea 1,Gratuidad,23313
2022-03-15,Marzo,2022,Línea 1 Nochebús,Boleto,354
2022-03-15,Marzo,2022,Línea 1 Nochebús,Prepago,104
2022-03-15,Marzo,2022,Línea 1 Nochebús,Gratuidad,0
2022-03-15,Marzo,2022,Línea 2,Boleto,10467
2022-03-15,Marzo,2022,Línea 2,Prepago,5135
2022-03-15,Marzo,2022,Línea 2,Gratuidad,7430
2022-03-15,Marzo,2022,Línea 3,Boleto,7706
2022-03-15,Marzo,2022,Línea 3,Prepago,4330
2022-03-15,Marzo,2022,Línea 3,Gratuidad,6228
2022-03-15,Marzo,2022,Línea 4,Boleto,11060
2022-03-15,Marzo,2022,Línea 4,Prepago,0
2022-03-15,Marzo,2022,Línea 4,Gratuidad,3880
2022-03-15,Marzo,2022,Línea 5,Boleto,4751
2022-03-15,Marzo,2022,Línea 5,Prepago,0
2022-03-15,Marzo,2022,Línea 5,Gratuidad,1720
2022-03-15,Marzo,2022,Línea 6,Boleto,4384
2022-03-15,Marzo,2022,Línea 6,Prepago,0
2022-03-15,Marzo,2022,Línea 6,Gratuidad,1393
2022-03-15,Marzo,2022,Línea 7,Boleto,16956
2022-03-15,Marzo,2022,Línea 7,Prepago,2099
2022-03-15,Marzo,2022,Línea 7,Gratuidad,5099
2022-03-15,Marzo,2022,Línea 8,Boleto,2643
2022-03-15,Marzo,2022,Línea 8,Prepago,1395
2022-03-15,Marzo,2022,Línea 8,Gratuidad,146
2022-03-15,Marzo,2022,Línea 9,Boleto,4542
2022-03-15,Marzo,2022,Línea 9,Prepago,2379
2022-03-15,Marzo,2022,Línea 9,Gratuidad,4018
2022-03-15,Marzo,2022,Línea 10,Boleto,0
2022-03-15,Marzo,2022,Línea 10,Prepago,0
2022-03-15,Marzo,2022,Línea 10,Gratuidad,0
2022-03-16,Marzo,2022,Línea 1,Boleto,38894
2022-03-16,Marzo,2022,Línea 1,Prepago,18131
2022-03-16,Marzo,2022,Línea 1,Gratuidad,23736
2022-03-16,Marzo,2022,Línea 1 Nochebús,Boleto,390
2022-03-16,Marzo,2022,Línea 1 Nochebús,Prepago,130
2022-03-16,Marzo,2022,Línea 1 Nochebús,Gratuidad,0
2022-03-16,Marzo,2022,Línea 2,Boleto,11048
2022-03-16,Marzo,2022,Línea 2,Prepago,5632
2022-03-16,Marzo,2022,Línea 2,Gratuidad,7944
2022-03-16,Marzo,2022,Línea 3,Boleto,7208
2022-03-16,Marzo,2022,Línea 3,Prepago,4067
2022-03-16,Marzo,2022,Línea 3,Gratuidad,5834
2022-03-16,Marzo,2022,Línea 4,Boleto,11192
2022-03-16,Marzo,2022,Línea 4,Prepago,0
2022-03-16,Marzo,2022,Línea 4,Gratuidad,3926
2022-03-16,Marzo,2022,Línea 5,Boleto,4405
2022-03-16,Marzo,2022,Línea 5,Prepago,0
2022-03-16,Marzo,2022,Línea 5,Gratuidad,1595
2022-03-16,Marzo,2022,Línea 6,Boleto,5171
2022-03-16,Marzo,2022,Línea 6,Prepago,0
2022-03-16,Marzo,2022,Línea 6,Gratuidad,1643
2022-03-16,Marzo,2022,Línea 7,Boleto,17785
2022-03-16,Marzo,2022,Línea 7,Prepago,2213
2022-03-16,Marzo,2022,Línea 7,Gratuidad,5351
2022-03-16,Marzo,2022,Línea 8,Boleto,2309
2022-03-16,Marzo,2022,Línea 8,Prepago,1538
2022-03-16,Marzo,2022,Línea 8,Gratuidad,139
2022-03-16,Marzo,2022,Línea 9,Boleto,4580
2022-03-16,Marzo,2022,Línea 9,Prepago,2453
2022-03-16,Marzo,2022,Línea 9,Gratuidad,4083
2022-03-16,Marzo,2022,Línea 10,Boleto,0
2022-03-16,Marzo,2022,Línea 10,Prepago,0
2022-03-16,Marzo,2022,Línea 10,Gratuidad,0
2022-03-17,Marzo,2022,Línea 1,Boleto,38831
2022-03-17,Marzo,2022,Línea 1,Prepago,18642
2022-03-17,Marzo,2022,Línea 1,Gratuidad,23922
2022-03-17,Marzo,2022,Línea 1 Nochebús,Boleto,381
2022-03-17,Marzo,2022,Línea 1 Nochebús,Prepago,166
2022-03-17,Marzo,2022,Línea 1 Nochebús,Gratuidad,0
2022-03-17,Marzo,2022,Línea 2,Boleto,11119
2022-03-17,Marzo,2022,Línea 2,Prepago,5653
2022-03-17,Marzo,2022,Línea 2,Gratuidad,7987
2022-03-17,Marzo,2022,Línea 3,Boleto,7526
2022-03-17,Marzo,2022,Línea 3,Prepago,4396
2022-03-17,Marzo,2022,Línea 3,Gratuidad,6169
2022-03-17,Marzo,2022,Línea 4,Boleto,12689
2022-03-17,Marzo,2022,Línea 4,Prepago,0
2022-03-17,Marzo,2022,Línea 4,Gratuidad,4451
2022-03-17,Marzo,2022,Línea 5,Boleto,4855
2022-03-17,Marzo,2022,Línea 5,Prepago,0
2022-03-17,Marzo,2022,Línea 5,Gratuidad,1758
2022-03-17,Marzo,2022,Línea 6,Boleto,5236
2022-03-17,Marzo,2022,Línea 6,Prepago,0
2022-03-17,Marzo,2022,Línea 6,Gratuidad,1664
2022-03-17,Marzo,2022,Línea 7,Boleto,18199
2022-03-17,Marzo,2022,Línea 7,Prepago,2244
2022-03-17,Marzo,2022,Línea 7,Gratuidad,5470
2022-03-17,Marzo,2022,Línea 8,Boleto,2881
2022-03-17,Marzo,2022,Línea 8,Prepago,2183
2022-03-17,Marzo,2022,Línea 8,Gratuidad,183
2022-03-17,Marzo,2022,Línea 9,Boleto,4540
2022-03-17,Marzo,2022,Línea 9,Prepago,2206
2022-03-17,Marzo,2022,Línea 9,Gratuidad,3916
2022-03-17,Marzo,2022,Línea 10,Boleto,0
2022-03-17,Marzo,2022,Línea 10,Prepago,0
2022-03-17,Marzo,2022,Línea 10,Gratuidad,0
2022-03-18,Marzo,2022,Línea 1,Boleto,39211
2022-03-18,Marzo,2022,Línea 1,Prepago,18871
2022-03-18,Marzo,2022,Línea 1,Gratuidad,24175
2022-03-18,Marzo,2022,Línea 1 Nochebús,Boleto,532
2022-03-18,Marzo,2022,Línea 1 Nochebús,Prepago,222
2022-03-18,Marzo,2022,Línea 1 Nochebús,Gratuidad,0
2022-03-18,Marzo,2022,Línea 2,Boleto,9825
2022-03-18,Marzo,2022,Línea 2,Prepago,4968
